section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll,pitch
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511213146480,-2.012195,-8.597561,-1.280488,-0.059143,-0.906982,0.065918,10.747647492870243,4.215518489198473
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511218174480,-2.012195,-9.45122,-1.402439,-0.063049,-0.911255,0.062866,10.940720371314882,3.936203527056392
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511223202480,-2.073171,-10.243902,-1.646341,-0.062073,-0.908203,0.063782,10.783300711354343,4.220760785493155
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511228230480,-2.256098,-11.219512,-1.829268,-0.065063,-0.909729,0.061707,10.99960512313865,3.951310443210673
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511233258480,-2.5,-12.256098,-1.829268,-0.062073,-0.905457,0.054443,10.935365763891923,3.6361623574215116
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511238286480,-2.804878,-13.353659,-1.585366,-0.062622,-0.908508,0.045776,10.924570596822093,3.3176016648109226
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511243314480,-3.170732,-14.268293,-1.402439,-0.060364,-0.913086,0.038391,10.864541782725837,2.9991911900711443
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511248342480,-3.536585,-15.182927,-0.914634,-0.056702,-0.914551,0.030457,10.767835797697018,2.6833367965286925
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511253370480,-3.963415,-16.097561,-0.792683,-0.054321,-0.923462,0.023376,10.662013317561957,2.3669114933812807
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511258398480,-4.390244,-16.890244,-0.731707,-0.055481,-0.932861,0.024536,10.563972344171589,2.0479464649637578
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511263426480,-4.573171,-17.92683,-0.548781,-0.056152,-0.937317,0.024719,10.480975767416368,1.7268728972701979
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511268454480,-4.695122,-18.841463,-0.853659,-0.059021,-0.943298,0.022583,10.55771659314783,1.4067247421384366
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511273482480,-4.45122,-20.0,-0.853659,-0.06488,-0.947388,0.024658,10.964431188000901,1.4880314298024189
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511278510480,-4.329268,-21.280489,-0.97561,-0.0672,-0.949707,0.026794,11.135736524300967,1.7559340327822213
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511283538480,-4.329268,-22.987806,-1.341463,-0.07428,-0.954529,0.02594,11.44902277310166,1.536548109001501
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511288566480,-4.573171,-24.756098,-1.52439,-0.078796,-0.949036,0.027649,11.806490914940383,1.68870075569086
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511293594480,-5.0,-26.524391,-2.134146,-0.081177,-0.94519,0.032959,11.888632673633623,1.9766086230440578
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511298622480,-5.182927,-28.597561,-2.682927,-0.083496,-0.943481,0.039551,11.985536425122461,2.261304361953563
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511303650480,-5.609756,-30.853659,-3.04878,-0.091736,-0.941101,0.047302,12.20442863423699,2.504551372217975
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511308678480,-6.158537,-33.475609,-3.597561,-0.102539,-0.938843,0.05957,12.413418337594692,2.7487355296953524
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511313706480,-6.707317,-36.402439,-3.658537,-0.105164,-0.935486,0.075317,12.538688719137951,3.020542354255298
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511318734480,-6.707317,-39.512196,-3.658537,-0.109314,-0.937622,0.087585,12.646395261689605,3.2977468995373727
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511323762480,-6.219512,-42.621952,-3.658537,-0.110657,-0.93866,0.103577,12.718949284606367,3.5853938879743623
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511328790480,-5.365854,-45.731709,-3.597561,-0.104187,-0.939697,0.113464,12.738566593600467,3.885554282280168
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511333818480,-3.902439,-48.719513,-3.170732,-0.105896,-0.934265,0.118713,12.767426882947944,4.1938425208545596
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511338846480,-2.195122,-51.524391,-2.560976,-0.10498,-0.926331,0.118958,12.798475479213721,4.512551534243812
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511343874480,-0.487805,-54.451221,-1.646341,-0.100342,-0.916016,0.116394,12.813714381489518,4.8436877811883505
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511348902480,1.585366,-56.951221,-0.97561,-0.095215,-0.920654,0.112488,12.7911045933254,5.188957136463699
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511353930480,3.414634,-59.268295,-0.731707,-0.092285,-0.92218,0.111572,12.738657786363063,5.5445575384990775
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511358958480,5.060976,-61.585369,-1.097561,-0.08313,-0.919983,0.11261,12.57631752796945,5.895736305679549
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511363986480,6.219512,-63.658539,-1.646341,-0.083069,-0.911316,0.114624,12.437727538274288,6.258913587512808
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511369014480,6.707317,-65.365852,-1.768293,-0.074341,-0.90033,0.107788,12.095299753190005,6.547556596206277
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511374042480,6.52439,-67.012199,-1.646341,-0.075195,-0.891296,0.098511,11.758240403600269,6.377188940964771
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511379070480,5.731708,-68.353661,-1.341463,-0.073486,-0.888062,0.098877,11.338876760147059,6.274410268897725
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511384098480,4.634146,-69.451218,-1.280488,-0.068054,-0.895874,0.10022,11.231917893037007,6.630842144562223
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511389126480,3.47561,-70.548782,-1.280488,-0.066833,-0.903015,0.096741,11.171708754840324,6.3645851459985465
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511394154480,2.378049,-71.280487,-1.52439,-0.063721,-0.904846,0.094177,11.008710372535944,6.1033299202924525
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511399182480,1.280488,-71.890244,-2.256098,-0.061279,-0.907776,0.088562,10.866083331378888,5.83192512405455
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511404210480,-0.182927,-72.5,-3.04878,-0.058594,-0.912109,0.092163,10.411988052088503,5.734462371714358
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511409238480,-1.768293,-73.048782,-3.658537,-0.061279,-0.902222,0.090271,10.79142327125922,5.728574864102882
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511414266480,-3.170732,-73.475609,-4.512195,-0.063232,-0.899048,0.095032,10.922274785326351,6.016154416027575
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511419294480,-4.634146,-73.841469,-5.304878,-0.064575,-0.896851,0.104919,10.933867901803865,6.322744000411632
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511424322480,-5.792683,-74.451218,-5.914634,-0.067261,-0.901123,0.115906,10.952337873096212,6.621738414579397
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511429350480,-6.585366,-75.243904,-6.402439,-0.063965,-0.912598,0.114563,10.890629082661917,6.923824000889624
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511434378480,-6.95122,-75.975609,-7.134147,-0.058411,-0.918945,0.111572,10.37357849665571,6.910758311325736
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511439406480,-7.012195,-76.341469,-8.109756,-0.053223,-0.923523,0.106201,10.20437972610344,6.593517903454483
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511444434480,-6.646342,-76.524391,-9.268292,-0.048828,-0.930603,0.105835,9.753024151722315,6.406733298966515
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511449462480,-6.280488,-76.585365,-10.670732,-0.050049,-0.929932,0.104553,10.091938232061409,6.405889047909227
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511454490480,-5.731708,-76.768295,-12.134147,-0.053162,-0.926636,0.102295,10.316393601854713,6.195636268179953
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511459518480,-5.54878,-76.951218,-13.170732,-0.056946,-0.923523,0.103516,10.452422388944854,6.447143755310378
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511464546480,-5.54878,-77.5,-13.963415,-0.058472,-0.919678,0.105225,10.696926976663491,6.620079321529545
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511469574480,-5.731708,-77.804878,-14.634147,-0.055054,-0.920532,0.104492,10.219454681605157,6.439199579366772
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511474602480,-6.158537,-78.048782,-15.243903,-0.052307,-0.924988,0.097717,10.100103442866384,6.120324550265423
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511479630480,-6.219512,-78.475609,-16.280489,-0.05249,-0.936035,0.093872,10.050399209355732,5.805322361365427
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511484658480,-6.097561,-78.658539,-17.560976,-0.052124,-0.941467,0.094482,10.227118684147484,5.57557754587134
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511489686480,-5.792683,-78.963417,-18.841463,-0.050903,-0.937683,0.096924,9.969048999433511,5.863645224868378
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511494714480,-5.426829,-78.902443,-20.243902,-0.044739,-0.93866,0.08783,9.686376364276498,5.562978046043099
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511499742480,-5.121951,-78.719513,-21.402439,-0.039001,-0.930176,0.082642,9.369921916112617,5.27018764334926
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511504770480,-4.634146,-78.414635,-22.195122,-0.038879,-0.927307,0.080872,9.247551979505005,4.9545067163424505
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511509798480,-4.390244,-77.743904,-22.987806,-0.031433,-0.918762,0.075989,8.804282245796799,4.71890960610952
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511514826480,-4.146341,-77.012199,-23.780489,-0.029968,-0.908875,0.072754,8.812335293711811,4.4231593863880505
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511519854480,-3.963415,-75.975609,-24.268293,-0.021057,-0.90094,0.070679,8.232938448704488,4.469127256846178
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511524882480,-4.02439,-74.817078,-24.207317,-0.015564,-0.893127,0.065125,7.870091194980745,4.186937947404147
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511529910480,-4.085366,-73.536591,-23.902439,-0.010437,-0.892212,0.059082,7.577908225461101,3.8808285955184942
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511534938480,-4.207317,-72.073174,-23.780489,-0.001892,-0.895142,0.053711,7.179808919886511,3.612207008871451
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511539966480,-4.45122,-70.487808,-23.902439,-0.000122,-0.894104,0.052795,6.837285535731127,3.317106288582579
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511544994480,-5.0,-68.841469,-23.963415,0.003235,-0.892456,0.053406,6.572862535195895,3.5864654187762994
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511550022480,-5.670732,-67.378052,-23.963415,0.009766,-0.894958,0.054504,6.080490996622899,3.3729974879253746
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511555050480,-6.219512,-65.670731,-23.902439,0.018982,-0.907349,0.054077,5.513246125039728,3.3932499648020666
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511560078480,-6.890244,-63.963417,-24.146341,0.026794,-0.90863,0.051697,5.061715693302517,3.1351051935674263
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511565106480,-7.256098,-62.012196,-24.512196,0.039246,-0.906433,0.05127,4.500812418399619,3.1668364075546833
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511570134480,-7.560976,-59.939026,-25.0,0.042969,-0.911011,0.049377,3.964332274155055,2.9856880329905664
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511575162480,-8.04878,-57.92683,-25.365854,0.045471,-0.90802,0.051941,3.9917826591849916,3.213996898144785
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511580190480,-8.414635,-55.792683,-25.42683,0.050171,-0.90094,0.055786,3.6952153118384956,3.446195389008608
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511585218480,-8.780488,-54.085365,-25.0,0.054138,-0.908447,0.054871,3.1222350121095985,3.4300804688317044
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511590246480,-9.02439,-52.012196,-24.695122,0.059509,-0.909729,0.050537,3.1450755426486694,3.080919036546561
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511595274480,-8.780488,-49.939026,-24.207317,0.066406,-0.908997,0.045532,2.6949924034791195,2.8075982759035583
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511600302480,-8.780488,-47.682926,-23.902439,0.068665,-0.909607,0.045471,2.524867007597237,3.0540516763787764
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511605330480,-8.780488,-45.548782,-23.841463,0.065979,-0.898376,0.040955,2.5714658994540116,2.710267570545568
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511610358480,-8.902439,-43.475613,-23.292683,0.068054,-0.886353,0.037415,2.489034122697376,2.341933652289754
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511615386480,-9.268292,-41.585365,-22.134148,0.068176,-0.873779,0.034912,2.6193856812720355,2.0265682863634993
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511620414480,-9.939025,-39.634148,-20.731709,0.075562,-0.872253,0.031433,2.074569562139459,1.9891467862133254
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511625442480,-11.036586,-37.378048,-19.634148,0.077271,-0.873901,0.028748,1.6900401607070137,1.681443402030311
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511630470480,-11.890244,-35.243904,-18.780489,0.075989,-0.873352,0.025452,2.0255157427259576,1.5903965574145786
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511635498480,-12.621951,-33.170731,-18.04878,0.080994,-0.870789,0.032288,1.7516776489574966,1.7944268947227329
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511640526480,-13.353659,-31.280489,-17.256098,0.078552,-0.871033,0.031067,1.77761109779874,2.010899419344696
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511645554480,-14.02439,-29.573172,-16.524391,0.077515,-0.872009,0.03186,2.031285985583679,2.1184615909328386
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511650582480,-14.390244,-27.804878,-15.792684,0.080078,-0.872925,0.034973,1.625750184489192,2.2436151186779227
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511655610480,-14.634147,-25.853659,-14.695123,0.082031,-0.875122,0.030457,1.57508145220487,1.849922547239487
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511660638480,-14.878049,-24.024391,-13.597561,0.080566,-0.868347,0.030518,1.71406639608864,2.0343674141942643
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511665666480,-14.878049,-22.073172,-12.865854,0.079102,-0.867493,0.034668,1.7401978727484106,2.2514790834541145
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511670694480,-14.878049,-20.304878,-12.012196,0.081726,-0.872253,0.034241,1.2412734784471695,2.150094672877799
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511675722480,-15.121951,-18.597561,-11.219512,0.081726,-0.883606,0.034119,1.6097221462929667,2.1199197994502015
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511680750480,-15.121951,-16.768293,-10.304878,0.085754,-0.891724,0.03595,1.4029307161864324,2.326649923982643
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511685778480,-14.878049,-15.182927,-9.268292,0.089966,-0.899719,0.031799,1.245251919600861,1.9454464659310702
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511690806480,-14.573171,-13.536586,-8.292683,0.086548,-0.909058,0.034912,1.491471154094171,2.095749261698529
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511695834480,-14.207317,-11.768293,-7.560976,0.084778,-0.914001,0.032776,1.8710550809083202,1.9361210182758555
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511700862480,-13.658537,-10.0,-7.012195,0.087769,-0.909851,0.026489,1.5264817129697974,1.6447790680001049
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511705890480,-13.292684,-8.292683,-6.402439,0.091553,-0.903259,0.020935,1.2437513156170041,1.320959052051137
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511710918480,-13.04878,-6.341464,-5.97561,0.089783,-0.900146,0.010742,1.2424990067889325,0.943537404019196
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511715946480,-12.987805,-4.390244,-5.97561,0.091431,-0.903442,6.1e-05,1.20506989706098,0.5663616384272245
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511720974480,-13.170732,-2.256098,-5.914634,0.091614,-0.905334,-0.00946,1.1796395684674792,0.18897829644618014
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511726002480,-13.414635,0.060976,-5.914634,0.091492,-0.903076,-0.013123,1.1607286526329972,-0.1882090033343502
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511731030480,-13.780488,2.256098,-5.670732,0.09198,-0.906433,-0.008423,1.172721815649993,-0.5639644911856294
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511736058480,-14.085366,4.45122,-5.670732,0.087708,-0.907837,-0.007568,1.5494471291582386,-0.519452143331506
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511741086480,-14.634147,6.402439,-5.426829,0.080261,-0.909668,-0.009705,1.936922950171578,-0.6832409238988362
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511746114480,-15.182927,8.109756,-5.54878,0.076172,-0.906006,-0.005798,2.126336172565061,-0.48828627653588796
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511751142480,-15.426829,9.45122,-5.54878,0.071472,-0.902161,-0.004028,2.413499813021957,-0.3488726495850756
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511756170480,-15.853659,10.914635,-5.365854,0.072998,-0.902222,0.001221,2.357839254060451,-0.11587152615726382
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511761198480,-16.036585,12.195122,-5.121951,0.073059,-0.903809,0.008667,2.3416393658955883,0.1170594212820788
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511766226480,-15.853659,13.170732,-5.0,0.074768,-0.90918,0.011658,2.295383649517447,0.351145136447542
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511771254480,-15.365854,13.963415,-4.573171,0.07312,-0.910767,0.01532,2.330388859878269,0.5856729294794718
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511776282480,-14.45122,14.878049,-4.45122,0.070923,-0.913452,0.020142,2.4110748246559126,0.8190072670686277
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511781310480,-13.170732,15.853659,-4.817073,0.073425,-0.916992,0.019714,2.3970374713036904,1.0681871094605526
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511786338480,-11.707317,16.585365,-5.060976,0.07135,-0.919434,0.014954,2.6575017786627484,0.7824671977340358
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511791366480,-10.182927,17.439024,-4.939024,0.072327,-0.921143,0.013489,2.250860756204304,0.8858564170196246
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511796394480,-8.841464,18.170732,-5.0,0.07196,-0.920837,0.012756,2.622271154326313,0.7192013432995736
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511801422480,-7.5,18.780489,-5.0,0.067261,-0.920532,0.012329,3.0105985773267605,0.7880624589302556
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511806450480,-6.402439,19.45122,-4.756098,0.065369,-0.924561,0.010864,2.8492117699373978,0.47097971779351155
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511811478480,-5.365854,19.756098,-4.817073,0.070007,-0.925415,0.008728,2.445379858519516,0.6023075031595795
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511816506480,-4.634146,20.182928,-5.060976,0.066833,-0.920715,0.00592,2.7578693162997183,0.39122787761630207
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511821534480,-4.207317,20.731709,-5.304878,0.068481,-0.916199,0.001343,2.699166491431498,0.07042233340615667
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511826562480,-4.085366,21.097561,-5.304878,0.066711,-0.917053,-0.002075,2.865883965195877,-0.21838188635621236
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511831590480,-4.146341,21.707317,-5.792683,0.068542,-0.917114,-0.004272,2.445335067432694,-0.36648959874338516
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511836618480,-4.268293,22.256098,-6.280488,0.062805,-0.914795,-0.009216,2.8065887495500874,-0.5116576117489444
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511841646480,-4.634146,22.621952,-6.341464,0.063721,-0.913147,-0.010315,3.089382909497033,-0.73883086633424
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511846674480,-5.182927,23.170732,-6.463415,0.065369,-0.915344,-0.011414,2.628205104253084,-0.696434574168677
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511851702480,-5.365854,23.902439,-6.341464,0.063232,-0.912231,-0.011292,3.0298323191361476,-0.7282810118136354
